distance,linear_encoder_position,measurement_delta,linear_encoder_timestamp,distance_timestamp,measurement_time_delta
"[0, 0]",0,0,1711821617.4290912,1711821617.509168,0.08007669448852539
"[0, 0]",0,0,1711821617.5633595,1711821617.642649,0.07928943634033203
"[0, 0]",0,0,1711821617.7517483,1711821617.8311336,0.07938528060913086
"[0, 0]",0,0,1711821617.8823152,1711821617.9613366,0.07902145385742188
"[0, 0]",0,0,1711821618.01665,1711821618.0982318,0.08158183097839355
"[0, 0]",0,0,1711821618.2077835,1711821618.2881427,0.08035922050476074
"[0, 0]",0,0,1711821618.3431635,1711821618.422685,0.07952141761779785
"[0, 0]",0,0,1711821618.4783416,1711821618.5568633,0.078521728515625
"[0, 0]",0,0,1711821618.6664598,1711821618.7459102,0.07945036888122559
"[0, 0]",0,0,1711821618.7998888,1711821618.8784678,0.07857894897460938
"[0, 0]",0,0,1711821618.9324608,1711821619.0139756,0.08151483535766602
"[0.7244728086756422, 0]",0,0.7244728086756422,1711821619.1257217,1711821619.206804,0.08108234405517578
"[0.773665786423328, 0]",0,0.773665786423328,1711821619.2609465,1711821619.339989,0.07904243469238281
"[0.7019460466528089, 0]",0,0.7019460466528089,1711821619.393495,1711821619.4730382,0.0795431137084961
"[0, 0]",0,0,1711821619.5835707,1711821619.666164,0.08259320259094238
"[0, 0]",0,0,1711821619.7171545,1711821619.7976956,0.08054113388061523
"[0.7352618645466351, 0]",0,0.7352618645466351,1711821619.85128,1711821619.93127,0.07998991012573242
"[0.7182972694169275, 0]",0,0.7182972694169275,1711821620.0368361,1711821620.1174002,0.08056402206420898
"[0.7275304631757754, 0]",0,0.7275304631757754,1711821620.17297,1711821620.2570658,0.08409571647644043
"[0.7776229451255022, 0]",0,0.7776229451255022,1711821620.3110847,1711821620.393963,0.08287835121154785
"[0, 0]",0,0,1711821620.4965637,1711821620.5751216,0.07855796813964844
"[0, 0]",0,0,1711821620.6549215,1711821620.734289,0.07936739921569824
"[0, 0]",0,0,1711821620.7858763,1711821620.8654416,0.07956528663635254
"[0, 0]",0,0,1711821621.0241146,1711821621.1075165,0.08340191841125488
"[0, 0]",0,0,1711821621.1663067,1711821621.2455451,0.0792384147644043
"[0.7107518831511431, 0]",0,0.7107518831511431,1711821621.2990694,1711821621.3786976,0.07962822914123535
"[0.7237980655314098, 0]",0,0.7237980655314098,1711821621.4404702,1711821621.5208602,0.08038997650146484
"[0.7192597912129386, 0]",0,0.7192597912129386,1711821621.5733435,1711821621.6548502,0.08150672912597656
"[0.7075921167818892, 0]",0,0.7075921167818892,1711821621.7102838,1711821621.7889361,0.07865238189697266
"[0.7391668571763952, 0]",0,0.7391668571763952,1711821621.8600492,1711821621.9394903,0.07944107055664062
"[0.7145028141763371, 0]",0,0.7145028141763371,1711821621.9946318,1711821622.075958,0.08132624626159668
"[0.7487301040778739, 0]",0,0.7487301040778739,1711821622.1319876,1711821622.210548,0.07856035232543945
"[0.7340407548542662, 0]",0,0.7340407548542662,1711821622.3225896,1711821622.404381,0.08179140090942383
"[0.7251296539410222, 0]",0,0.7251296539410222,1711821622.460049,1711821622.5423365,0.08228754997253418
"[0.7364019689130407, 0]",0,0.7364019689130407,1711821622.5936844,1711821622.6732607,0.07957625389099121
"[0.7373121034381942, 0]",0,0.7373121034381942,1711821622.7748156,1711821622.8545127,0.0796971321105957
"[0.7341953098766596, 0]",0,0.7341953098766596,1711821622.9074419,1711821622.9850736,0.07763171195983887
"[0.7074949641067275, 0]",0,0.7074949641067275,1711821623.0400856,1711821623.1208167,0.08073115348815918
"[0.7074950159532206, 0]",0,0.7074950159532206,1711821623.2312343,1711821623.3108087,0.0795743465423584
"[0.7271362551725239, 0]",0,0.7271362551725239,1711821623.365358,1711821623.4443932,0.07903504371643066
"[0.7256560411590344, 0]",0,0.7256560411590344,1711821623.4979413,1711821623.576402,0.078460693359375
"[0.7074952370544715, 0]",0,0.7074952370544715,1711821623.6909513,1711821623.7699468,0.0789954662322998
"[0.7231489637727108, 0]",0,0.7231489637727108,1711821623.824945,1711821623.9054863,0.08054137229919434
"[0.7323614329801809, 0]",0,0.7323614329801809,1711821623.957019,1711821624.0381668,0.08114767074584961
"[0.7262279470717194, 0]",0,0.7262279470717194,1711821624.1446862,1711821624.224233,0.07954668998718262
"[0.7254193508475157, 0]",0,0.7254193508475157,1711821624.2808847,1711821624.3598669,0.07898211479187012
"[0.7289130549192355, 0]",0,0.7289130549192355,1711821624.4113486,1711821624.4923255,0.08097696304321289
"[0.7229125256052592, 0]",0,0.7229125256052592,1711821624.6379554,1711821624.71792,0.07996463775634766
